Tratamento,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
tr3t1b4,16,08:32:28,"3687,99974583089",0,"-107,022440472824","0,0874739288779568","3018,65164692856",18,0,"1,71088862419128","3,09852814674377",0,0,0,"0,44783828218916",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","277,065912011042",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"1,07640046402773","1,14216805997907","24,6054992675781",2,"4,644859790802",1,"9,289719581604","25,4679889678955","24,6054992675781","25,4041481018066","1015,60339355469","1086,037109375","20,0791110992432","20,7804527282715","58,0281486511231","60,0550079345703","300,576019287109","-0,439840734004974","13,9424381256104","94,4872741699219","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50288009643554","0,00107640046402773","297,755499267578","298,617988967896","-0,0703745158678027","-0,150668996488434","3,10565639429036","32,8685150627298","12,0880623344583","25,0367441177368","3,18664982441077","0,0866579397203488","1,96348833431129","1,22316149009948","0,0542339374951183","285,224165786825","2,77951059026496","62,5617828335803","1101,58981722255","-0,0607804699580655","1,38763952255249","-0,382661438584327",0,0,"2,23294890091066"
tr5t1b4,17,08:34:02,"3782,49973931815",0,"-25,0448087343736","0,0386733933999585","2034,19815622957",19,0,"1,68610835075378","3,47056365013123",0,0,0,"0,514168728560842",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","61,1244590273744",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"0,499323477570175","1,19215139949474","24,746036529541",2,"4,644859790802",1,"9,289719581604","25,591869354248","24,746036529541","25,5254745483398","1009,74914550781","1026,0703125","20,2033748626709","20,5287494659424","57,959156036377","58,8925857543945","300,621490478516","-0,452154695987701","12,4882516860962","94,4869918823242","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50310745239258","0,000499323477570175","297,896036529541","298,741869354248","-0,0723447497410008","-0,0496361688316541","3,13185118363751","33,1458449596742","12,6170954937318","25,1689529418945","3,21184722507499","0,038513062316022","1,93969978414277","1,27214744093222","0,0240850175286248","192,205264674702","1,98251341204219","61,0470268992102","1029,70987249903","-0,0148479795457562","1,78445529937745","-0,3933745855093",0,0,"1,94488685221872"
tr2t1b4,18,08:35:22,"3862,49973380473",0,"-46,8604665817125","0,058697872542441","2285,32115402901",20,0,"1,96978759765625","3,72928285598755",0,0,0,"0,471805257546057",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","138,838432622263",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"0,750279408272309","1,18243641391615","24,8388633728027",2,"4,644859790802",1,"9,289719581604","25,6869049072266","24,8388633728027","25,6199855804443","1004,55285644531","1035,21545410156","20,3274803161621","20,8162994384766","57,9859008789063","59,380298614502","300,586181640625","-0,379672825336456","13,1082191467285","94,484733581543","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50293090820312","0,00075027940827231","297,988863372803","298,836904907227","-0,060747650696017","-0,0936924303938052","3,14925892051423","33,3308758054161","12,5145763669395","25,2628841400147","3,22985499345273","0,0583293138791262","1,96682250659808","1,26303248685465","0,0364887556817094","215,927960386695","2,20758021431625","61,6510090658238","1042,02530765307","-0,0277248069585249","1,7594952583313","-0,330315358042717",0,0,"2,11951855984221"
tr4t1b4,19,08:37:51,"4012,49972346704",0,"-30,5359538158646","0,0186053127506284","3595,93894603296",21,0,"1,62019038200378","3,9853515625",0,0,0,"0,593463623824585",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","77,4201356037429",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"0,243124373397877","1,20377574174878","24,8302021026611",2,"4,644859790802",1,"9,289719581604","25,8447036743164","24,8302021026611","25,777416229248","993,555786132813","1013,70880126953","20,4154605865479","20,5738945007324","57,6927871704102","58,140510559082","300,595184326172","-0,438508301973343","12,832859992981","94,4816436767578","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50297592163086","0,000243124373397877","297,980202102661","298,994703674316","-0,0701613267475069","0,00333409679270791","3,14763111101019","33,3147370062583","12,7408425055259","25,3374528884887","3,24421349354078","0,0185681247853954","1,94385536926141","1,30035812427937","0,01160841337732","339,750222182462","3,5473095839057","60,7757060068965","1018,14634508227","-0,0182276758220175","2,36516118049622","-0,381502222716808",0,0,"1,68502324296725"
tr5t1b5,20,08:40:24,"4164,99971295707",0,"-5,41873910728402","0,00300543852379139","3822,01977205872",22,0,"2,16000986099243","4,28676080703735",0,0,0,"0,496120740525934",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","9,68230099204884",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"0,0383824279318482","1,17485957665583","24,6360988616943",2,"4,644859790802",1,"9,289719581604","25,8669681549072","24,6360988616943","25,8163280487061","982,007751464844","985,588012695313","20,4693603515625","20,4943752288818","57,7730865478516","57,8436889648438","300,587554931641","-0,524566471576691","12,1790008544922","94,4885559082031","-2,02957010269165","-0,40107598900795","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,5029377746582","3,83824279318482E-05","297,786098861694","299,016968154907","-0,0839306335762745","0,0492423224126758","3,11134349627372","32,9282574632258","12,433882234344","25,2515335083008","3,22767426202586","0,00300446650958665","1,93648391961789","1,29119034240797","0,00187787887370787","361,137128914428","3,87790813486716","61,2157100053264","986,375474332941","-0,00336293805368942","2,12675094604492","-0,456372830271721",0,0,"2,01563836847439"
tr3t1b5,21,08:41:08,"4209,49970989022",0,"-58,4722928844968","-0,037099809900993","-1489,18444073151",23,0,"2,59761953353882","4,292724609375",0,0,0,"0,394878598113234",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","155,865934789326",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,477289369549028","1,17863504893951","24,4749011993408",2,"4,644859790802",1,"9,289719581604","25,8500747680664","24,4749011993408","25,8066787719727","979,871398925781","1019,09985351563","20,4524707794189","20,141300201416","57,7749710083008","56,8959655761719","300,591491699219","-0,423826456069946","12,7551546096802","94,4750823974609","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50295745849609","-0,000477289369549028","297,624901199341","299,000074768066","-0,0678122314554697","0,146786172024389","3,08148604506029","32,6169183118183","12,4756181104023","25,1624879837036","3,21061104616498","-0,0372485673263115","1,90285099612077","1,30776005004421","-0,0232669437950933","-140,690822743126","-1,46127431536194","60,5572532258374","1027,59716010284","-0,0344582642340842","1,69510507583618","-0,368729016780853",0,0,"2,53242390136637"
tr4t1b5,22,08:41:59,"4260,49970637541",0,"-37,5430393043065","-0,0362906650755069","-649,956329918291",24,0,"2,18575429916382","3,39191555976868",0,0,0,"0,355598846537063",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","87,1099608796436",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,452241191613354","1,14208775569662","24,2779216766357",2,"4,644859790802",1,"9,289719581604","25,8308658599854","24,2779216766357","25,794641494751","977,950256347656","1003,232421875","20,4389343261719","20,1440849304199","57,8067131042481","56,9728012084961","300,581390380859","-0,482189327478409","12,7308015823364","94,4820022583008","-2,02957010269165","-0,40107598900795","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50290695190429","-0,000452241191613354","297,427921676636","298,980865859985","-0,0771502906721019","0,150399772758615","3,04534123358396","32,2319718125619","12,087886882142","25,0543937683106","3,19000361110689","-0,0364329920316551","1,90325347788734","1,28675013321955","-0,0227577899159383","-61,4091754311369","-0,647862166080667","61,3376440508857","1008,68824889062","-0,0228296659941132","1,20616126060486","-0,419504714906216",0,0,"2,81215760326088"
tr1t1b5,23,08:42:47,"4308,49970306736",0,"-70,3893824126358","-0,0670226501946291","-650,359496830851",25,0,"2,63651132583618","3,80793118476868",0,0,0,"0,307626320459271",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","187,033846218517",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,850822347982516","1,15977894862652","24,2209224700928",2,"4,644859790802",1,"9,289719581604","25,8089046478272","24,2209224700928","25,7761306762695","975,980773925781","1023,39727783203","20,4023284912109","19,8474273681641","57,7767105102539","56,2053031921387","300,570922851563","-0,426435708999634","12,8217658996582","94,479377746582","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50285461425782","-0,000850822347982516","297,370922470093","298,958904647827","-0,0682297119148884","0,222299575468268","3,03495153624114","32,1228992890032","12,2754719208391","25,01491355896","3,18250584428505","-0,0675097133251342","1,87517258761463","1,30733325667042","-0,0421495392406725","-61,445560572159","-0,635490743349031","60,4813085270547","1033,6263988967","-0,0411874344470273","1,1714198589325","-0,370999066829682",0,0,"3,25069713965648"
tr6t1b5,24,08:43:45,"4366,49969907012",0,"-39,4407914132537","-0,0527385535928036","-198,471716470692",26,0,"2,35157465934753","4,0908203125",0,0,0,"0,425158163959926",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","138,865974017669",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,692541092640529","1,20122842841131","24,4653720855713",2,"4,644859790802",1,"9,289719581604","25,774694442749","24,4653720855713","25,7441120147705","973,96240234375","1000,66607666016","20,3346500396729","19,8830184936523","57,7008590698242","56,4193267822266","300,586303710938","-0,318183183670044","12,2337789535522","94,4776306152344","-2,02957010269165","-0,40107598900795","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50293151855469","-0,000692541092640529","297,615372085571","298,924694442749","-0,0509093082492952","0,181771212124971","3,07972890517046","32,5974401042384","12,7144216105861","25,1200332641602","3,20250350985756","-0,0530396644239968","1,87850047675916","1,3240030330984","-0,0331226051919434","-18,7511375162896","-0,198339607087625","59,7158840677843","1006,39768867925","-0,023402694124491","1,73924565315247","-0,276819369792938",0,0,"2,35206585400124"
tr2t1b5,25,08:44:34,"4415,99969565868",0,"-49,545940502455","-0,0663941944532746","-189,31357771703",27,0,"1,84278559684753","3,60048127174377",0,0,0,"0,488183534987521",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","125,733955529846",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,864644719592616","1,18968420030937","24,3179683685303",2,"4,644859790802",1,"9,289719581604","25,7438507080078","24,3179683685303","25,7171020507813","972,272766113281","1005,81665039063","20,2845001220703","19,7205562591553","57,6584396362305","56,0554351806641","300,594970703125","-0,443793654441834","12,701488494873","94,4686965942383","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50297485351562","-0,000864644719592615","297,46796836853","298,893850708008","-0,0710069831235635","0,217322542305163","3,05265944622512","32,313978664667","12,5934224055117","25,0309095382691","3,18554181544194","-0,0668721336858252","1,86297524591575","1,3225665695262","-0,0417518793049214","-17,8842069345198","-0,188218774906446","59,6988764820293","1013,01676220141","-0,0291983024625802","1,75769567489624","-0,386100479364396",0,0,"2,04840992850273"
tr5t1b6,26,08:45:55,"4496,99969007634",0,"-54,4336424814566","-0,0780839185539835","-109,542282844228",28,0,"2,20107412338257","3,65436673164368",0,0,0,"0,397686580188256",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","132,90754770377",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-1,00522455133571","1,17483683935404","24,1441249847412",2,"4,644859790802",1,"9,289719581604","25,6837310791016","24,1441249847412","25,662992477417","970,102172851563","1006,99389648438","20,1988925933838","19,5431232452393","57,6186561584473","55,7480316162109","300,587188720703","-0,462110549211502","12,8083810806274","94,4662322998047","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50293594360352","-0,00100522455133571","297,294124984741","298,833731079102","-0,0739376862212041","0,247232424581722","3,02100205970253","31,9797030764905","12,4365798312512","24,9139280319214","3,16339750921208","-0,078745809510136","1,84616522034849","1,31723228886359","-0,0491562330853382","-10,3480467378138","-0,108781476458459","59,7443299099949","1014,90429859119","-0,0320434300961103","1,45329260826111","-0,402036177814007",0,0,"2,51454298389104"
tr3t1b6,27,08:46:44,"4545,49968673382",0,"-73,8499473769447","-0,101895682469801","-139,828105273546",29,0,"2,57249760627747","5,51552057266235",0,0,0,"0,533589337146517",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","139,650023798188",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-1,29094457456247","1,15360676765076","23,8898410797119",2,"4,644859790802",1,"9,289719581604","25,6511173248291","23,8898410797119","25,6331729888916","967,701538085938","1017,71154785156","20,1260299682617","19,2836666107178","57,5204467773438","55,112964630127","300,594848632813","-0,599610149860382","12,7195701599121","94,4636993408203","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50297424316407","-0,00129094457456247","297,039841079712","298,801117324829","-0,0959376218332879","0,307566744117842","2,97521325255423","31,495836742745","12,2121701320272","24,7704792022705","3,13642672030765","-0,103025735703294","1,82160648490346","1,31482023540419","-0,0642885940103073","-13,2086800959568","-0,137394633645192","59,774758182821","1028,44356490365","-0,0429227513974916","2,94302296638488","-0,521660830378532",0,0,"1,87410041839988"
tr6t1b6,28,08:47:33,"4594,99968332239",0,"-117,163075377641","-0,129694226369408","-389,126449607942",30,0,"2,24925541877747","3,78274965286255",0,0,0,"0,405391414926078",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","282,923639384805",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-1,7023280183524","1,19176081016249","23,9053020477295",2,"4,644859790802",1,"9,289719581604","25,6186981201172","23,9053020477295","25,6019439697266","966,681091308594","1045,81494140625","20,0202255249023","18,9090709686279","57,3281745910645","54,146369934082","300,613189697266","-0,471932202577591","12,8243026733398","94,4636077880859","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50306594848633","-0,0017023280183524","297,055302047729","298,768698120117","-0,0755091507246533","0,378013650794391","2,97797987378004","31,5251549619051","12,6160839932772","24,7620000839234","3,13483881365286","-0,131530530495351","1,78621906361755","1,34861975003531","-0,0820396050488835","-36,758288315735","-0,372079642584476","58,3643475879001","1062,84130591278","-0,0643383581139172","1,53349423408508","-0,410581016242504",0,0,"2,46675179389861"
tr4t1b6,29,08:48:21,"4643,49967997987",0,"-43,8401620725132","-0,0790037714794515","103,059006749611",31,0,"2,57750248908997","3,54523587226868",0,0,0,"0,272967277226447",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","83,1605937671928",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,994331931827558","1,14887005446182","23,8688278198242",2,"4,644859790802",1,"9,289719581604","25,5883693695068","23,8688278198242","25,5705318450928","965,60498046875","995,433166503906","19,9431247711182","19,2942981719971","57,2095756530762","55,348331451416","300,587860107422","-0,592126190662384","12,7965211868286","94,4624481201172","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50293930053711","-0,000994331931827558","297,018827819824","298,738369369507","-0,094740188388373","0,253324795147915","2,97145669454817","31,4564861877146","12,1621880157175","24,7285985946655","3,12859046282196","-0,0796814165221003","1,82258664008635","1,30600382273561","-0,0497395565634697","9,73520607839592","0,103531819330039","59,9895575696728","1001,80410356804","-0,026252157653836","0,96773338317871","-0,515149785876274",0,0,"3,66344277658755"
tr1t1b6,30,08:49:51,"4733,49967377726",0,"-5,50733528493122","-0,0114423686412403","187,137050735901",32,0,"2,56951904296875","4,01987981796265",0,0,0,"0,360797048835398",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","11,4094240108154",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,138318881149352","1,11121879113174","23,9146366119385",2,"4,644859790802",1,"9,289719581604","25,5276126861572","23,9146366119385","25,5173015594482","963,823486328125","967,5771484375","19,8698406219482","19,7796230316162","57,2053527832031","56,9456176757813","300,56884765625","-0,454084724187851","12,5516424179077","94,4624938964844","-2,02957010269165","-0,40107598900795","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50284423828125","-0,000138318881149352","297,064636611938","298,677612686157","-0,0726535542461225","0,0975729189736219","2,97965131103055","31,5432208924715","11,7635978608553","24,7211246490479","3,12719381778858","-0,0114564798600708","1,86843251989881","1,25876129788977","-0,00715903076920831","17,6774325129462","0,193407885911838","61,6770004001842","968,377485042857","-0,00350768089736844","1,4503607749939","-0,39505371004343",0,0,"2,77164129592484"
tr2t1b6,31,08:50:58,"4800,49966915976",0,"-66,3367097376951","-0,0588072758302983","-791,856853714984",33,0,"2,12617182731628","2,95863556861877",0,0,0,"0,281367448607779",#DIV/0!,#DIV/0!,-1,"0,87","0,92",0,"0,87","164,478075202784",#DIV/0!,1,#DIV/0!,0,"0,5",#DIV/0!,"-0,743505093710469","1,15649027381593","23,9089870452881",2,"4,644859790802",1,"9,289719581604","25,487398147583","23,9089870452881","25,476957321167","960,727233886719","1005,36517333984","19,7763080596924","19,2911224365234","57,0678977966309","55,6678123474121","300,570343017578","-0,456593781709671","12,030520439148","94,4553298950195","-2,02957010269165","-0,40107598900795",0,"-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50285171508789","-0,000743505093710469","297,058987045288","298,637398147583","-0,0730550034406406","0,202717566418386","2,97863960760296","31,5349023809827","12,2437799444593","24,6981925964356","3,12291193987066","-0,0591819187232242","1,82214933378703","1,30076260608363","-0,036954856439262","-74,795100347281","-0,787631076461921","59,9076608484152","1015,00535218046","-0,0391532625934275","0,83246374130249","-0,397236590087414",0,0,"3,55407139293494"
